item_id,L1,en_target_word,en_target_pos,en_target_clue,L1_source_word,L1_context,GLMM_score,en_context
3083,es,airport,noun,a______,aeropuerto,El aeropuerto de la ciudad es muy pequeño y queda retirado,1.972001375,The city airport is very small and remote
3084,es,phenomenal,adjective,p_________,extraordinario,El producto ha sido un éxito extraordinario.,-3.623697778,The product has been an extraordinary success.
3085,es,exhibit,noun,e______,exposición,Hay un nuevo artículo de interés sobre la exposición de Sorolla en Madrid.,-0.720398762,There is a new article of interest about the Sorolla exhibition in Madrid.
3086,es,mental,adjective,m_____,mental,Su capacidad mental no ha sido disminuida a pesar de su enfermedad.,2.725905642,His mental capacity has not been diminished despite his illness.
3087,es,contact,verb,c______,comunicarse,No es fácil comunicarse con ellos ya que nunca cogen el teléfono.,-1.287681138,It is not easy to communicate with them since they never pick up the phone.
3088,es,loveless,adjective,l_______,sin amor,Ese ha sido un matrimonio sin amor desde siempre.,0.878921024,That has been a loveless marriage forever.
3089,es,aunt,noun,a___,tía,Mi tía viene a visitarnos todos los veranos.,3.414177204,My aunt comes to visit us every summer.
3090,es,model,verb,m____,mostrar ropa,Los maniquíes de los años cuarenta se encargaban de mostrar la ropa de los diseñadores.,-0.883865027,The mannequins of the 1940s were in charge of displaying designer clothes.
3091,es,struggle,noun,s_______,lucha,La lucha por los derechos humanos no ha terminado aún.,-1.249054454,The fight for human rights is not over yet.
3092,es,coup,noun,c___,golpe de estado,Hubo un intento de golpe de estado en España en el año 1981.,-1.312302038,There was an attempted coup d'état in Spain in 1981.
3093,es,streaming,adjective,s________,que fluye,Teníamos que detener la sangre que fluía descontroladamente por su brazo,-3.466820606,We had to stop the blood flowing uncontrollably down his arm
3094,es,couple,verb,c_____,acoplar,El técnico tuvo que acoplar el vagón a la máquina del tren.,-2.053079496,The technician had to couple the car to the train engine.
3095,es,validate,verb,v_______,verificar,Repetimos el experimento para verificar los resultados obtenidos.,-2.556231864,We repeat the experiment to verify the results obtained.
3096,es,fraud,noun,f____,estafa,Hubo una estafa grande que afectó a cientos de personas.,-0.785561046,There was a large scam that affected hundreds of people.
3097,es,aspiration,noun,a_________,ambición,Tocar bien el piano es mi ambición principal.,-2.221242908,Playing the piano well is my main ambition.
3098,es,preventable,adjective,p__________,evitable,El accidente era evitable si se hubieran tomado las medidas correctas.,-1.996409128,The accident was avoidable if the correct measures had been taken.
3099,es,produce,verb,p______,provocar,Algunas vacunas pueden provocar reacciones alérgicas leves.,-2.975241087,Some vaccines can cause mild allergic reactions.
3100,es,seed,noun,s___,semilla,Ese árbol ha crecido de una semilla que planté hace muchísimos años.,1.047700543,That tree has grown from a seed I planted many years ago.
3101,es,cure,noun,c___,remedio,Esperemos que un día encuentren un remedio contra el cáncer.,1.663902261,Let's hope that one day they find a remedy against cancer.
3102,es,course,noun,c_____,rumbo,El capitan cambió el rumbo del barco debido a la tromenta,-1.151301284,The captain changed the course of the ship due to the storm
3103,es,wife,noun,w___,esposa,"Te presento a mi esposa, María.",3.51125962,"Meet my wife, Maria."
3104,es,including,preposition,i________,también,"Todos, también yo, estaban de acuerdo.",-0.562431687,"Everyone, including me, agreed."
3105,es,wash,noun,w___,lavado,Esta blusa necesita un lavado.,2.548483083,This blouse needs a wash.
3106,es,configure,verb,c________,ajustar,"Hay que ajustar la nueva televisión, no se ve bien.",-3.140363008,"The new television needs to be adjusted, it doesn't look good."
3107,es,worry,verb,w____,preocuparse,"No debe preocuparse por estas cosas, no tienen importancia.",3.223182347,"You shouldn't worry about these things, they don't matter."
3108,es,dutch,adjective,d____,holandés,La reina holandesa ha dado las declaraciones y se sentó a conversar con los periodistas,0.577208614,The Dutch queen gave the statements and sat down to talk with journalists
3109,es,voyager,noun,v______,viajero,Cristóbal Colón es posiblemente el viajero explorador más famoso de la historia.,-0.704312897,Christopher Columbus is possibly the most famous explorer traveler in history.
3110,es,reservation,noun,r__________,reservas,"Tienes una reserva en el hotel, solo falta organizar tu viaje",2.016183042,"You have a reservation at the hotel, you just need to organize your trip"
3111,es,mark,noun,m___,mancha,"Hay una mancha de aceite en tu abrigo, lo tienes que limpiar.",-2.191048992,"There is an oil stain on your coat, you have to clean it."
3112,es,print,verb,p____,imprimir,Creo que el libro ya está listo para enviarlo a imprimir.,2.497276679,I think the book is now ready to send to print.
3113,es,regulation,noun,r_________,ordenación,Hay ordenación estricta internacional sobre la venta de armas.,-1.283416673,There is strict international regulation on the sale of weapons.
3114,es,employable,adjective,e_________,utilizable,La bicicleta es un poco viejo pero completamente utilizable.,-2.999482108,The bike is a little old but completely usable.
3115,es,unfriendly,adjective,u_________,arisco,Es un poco arisco pero en el fondo es buena persona.,-2.077581789,He is a bit surly but deep down he is a good person.
3116,es,counter,noun,c______,mostrador,Detrás del mostrador había un hombre mayor que me preguntó qué quería.,-0.649626422,There was an older man behind the counter who asked me what I wanted.
3117,es,photo,noun,p____,fotografía,Necesito una fotografía reciente para mi nuevo pasaporte,2.464626458,I need a recent photograph for my new passport
3118,es,tremble,verb,t______,temblar,Sentí temblar las piernas de los nervios que tenía.,-0.294513061,I felt my legs shake from the nerves I had.
3119,es,lesson,noun,l_____,clase,"Disculpa, tengo que ir a mi clase de piano.",1.097504436,"Excuse me, I have to go to my piano class."
3120,es,power,noun,p____,energía,Hay que cargar la batería porque se le está acabando la energía al computador,1.455312838,You have to charge the battery because the computer is running out of power.
3121,es,suspicion,noun,s________,sospecha,Tengo la sospecha de que nunca vamos a saber la verdad.,-1.147192795,I have a suspicion that we will never know the truth.
3122,es,reservoir,noun,r________,pantano,El pantano está bastante lleno por las lluvias recientes.,-2.40051755,The swamp is quite full from recent rains.
3123,es,general,noun,g______,general,Su tío es general en el ejército de los Estados Unidos.,3.888268495,His uncle is a general in the United States Army.
3124,es,vertical,adjective,v_______,perpendicular,El acantilado era prácticamente perpendicular al mar.,0.026312952,The cliff was practically perpendicular to the sea.
3125,es,surprise,noun,s_______,sorpresa,Le hemos preparado una sorpresa para su cumpleaños.,1.912530239,We have prepared a surprise for you for your birthday.
3126,es,wrong,adjective,w____,equivocado,Estaba equivocado cuando te dije que el tren llegaba a la estación del Norte.,2.047765063,I was wrong when I told you that the train arrived at the North station.
3127,es,second,noun,s_____,segunda,Eres la segunda persona que ha llegado a la fiesta.,3.817482734,You are the second person to arrive at the party.
3128,es,coastal,adjective,c______,costera,Tuve que cambiarme de ciudad porque el clima costero no me hacía bien,-0.643575553,I had to move to another city because the coastal climate was not good for me.
3129,es,ethics,noun,e_____,ética,La deontología revisa la ética profesional,0.082819187,Deontology reviews professional ethics
3130,es,towel,noun,t____,toalla,Se llevó el bañador y una toalla a la playa.,1.861317644,He took his swimsuit and a towel to the beach.
3131,es,reactivate,verb,r_________,reactivar,Tuve que reactivar mi cuenta de correo anterior para poder acceder a la información.,0.571827227,I had to reactivate my previous email account to be able to access the information.
3132,es,blast,verb,b____,derribar,La explosión derribó el edificio,-4.026857648,The explosion brought down the building
3133,es,undressed,adjective,u________,desvestido,"El niño está desvestido, le voy a bañar.",0.665471338,"The child is undressed, I'm going to bathe him."
3134,es,definition,noun,d_________,explicación,"Cuando leí la explicación de la palabra, me acordé de lo que significaba.",-0.662782592,"When I read the explanation of the word, I remembered what it meant."
3135,es,fluent,adjective,f_____,fluido,Hablo un inglés fluido porque viví en Coventry durante cinco años.,0.422038709,I speak fluent English because I lived in Coventry for five years.
3136,es,royalty,noun,r______,monarquía,Las coronas son un símbolo de la monarquía.,-0.334269826,Crowns are a symbol of the monarchy.
3137,es,rated,adjective,r____,calificada,Esta universidad está calificada muy positivamente por el nivel de investigación que tiene.,-0.157997121,This university is rated very positively for the level of research it has.
3138,es,duration,noun,d_______,plazo,El plazo del contrato será de dos años.,-2.474826902,The term of the contract will be two years.
3139,es,crossroad,noun,c________,intersección,En un kilometro hay una intersección para llegar a la ciudad mas cercana,-1.290736862,In one kilometer there is an intersection to get to the nearest city.
3140,es,textbook,noun,t_______,libro escolar,El libro escolar de ciencias ha cambiado este año.,-0.289358395,The school science textbook has changed this year.
3141,es,alone,adjective,a____,solo,Hice el viaje a Bolivia solo.,3.474041654,I made the trip to Bolivia alone.
3142,es,odd,adjective,o__,impar,El nueve es un número impar.,0.283308741,Nine is an odd number.
3143,es,transport,verb,t________,trasladar,Podemos trasladar la mercancía por aire o por mar.,-0.753532175,We can move the merchandise by air or by sea.
3144,es,glow,verb,g___,brillar,Qué bonito ver brillar las luciérnagas por la noche en verano.,-0.574531659,How nice to see the fireflies shine at night in summer.
3145,es,knot,noun,k___,nudo,Hice el nudo otra vez porque estaba un poco suelto.,0.23600478,I tied the knot again because it was a little loose.
3146,es,flood,verb,f____,inundar,Hay mucha lluvia y puede inundar el valle.,-0.095368148,There is a lot of rain and it can flood the valley.
3147,es,invention,noun,i________,creación,Las máquinas de fax fueron una creación fenomenal tiempo atrás.,0.802905403,Fax machines were a phenomenal creation long ago.
3148,es,supposed,adjective,s_______,presunto,¿Esta es la opinión del presunto experto?,-1.283883347,Is this the opinion of the alleged expert?
3149,es,clarify,verb,c______,aclarar,Tenemos que aclarar exactamente qué pasó la otra noche.,-0.066426056,We need to clarify exactly what happened the other night.
3150,es,performance,noun,p__________,actuación,La actriz encantó al público con su actuación.,1.12764222,The actress charmed the audience with her performance.
3151,es,very,adverb,v___,muy,El bajo tenía una voz muy grave.,2.280032163,The bass had a very deep voice.
3152,es,franchise,noun,f________,franquicia,Montó una hamburguesería que es una franquicia bastante famosa.,-0.806885347,He set up a hamburger restaurant that is a quite famous franchise.
3153,es,touchscreen,noun,t__________,pantalla táctil,Este ordenador tiene una pantalla táctil pero no la uso.,-0.19940931,This computer has a touch screen but I don't use it.
3154,es,washer,noun,w_____,arandela,Coloqué una arandela entre la tuerca y el tornillo.,-2.602992505,I placed a washer between the nut and the screw.
3155,es,russian,noun,r______,ruso,Mi hermana está casada con un ruso llamado Vladimir.,2.958569485,My sister is married to a Russian named Vladimir.
3156,es,survey,noun,s_____,encuesta,Una encuesta reciente indica que el setenta y cinco por ciento de los ciudadanos están a favor.,-0.089804441,A recent poll indicates that seventy-five percent of citizens are in favor.
3157,es,rob,verb,r__,asaltar,Robin Hood se dedicaba a asaltar a los ricos para dar de comer a los pobres.,0.220972505,Robin Hood was dedicated to robbing the rich to feed the poor.
3158,es,tempt,verb,t____,incitar,No hay que incitar a los ladrones dejando los objetos de valor a la vista.,-1.739927497,Do not encourage thieves by leaving valuables in plain sight.
3159,es,adopted,adjective,a______,acogido,El niño fue acogido legalmente por los Pérez al morir sus padres.,-0.023923746,The child was legally taken in by the Pérez family when his parents died.
3160,es,direction,noun,d________,sentido,Me di la vuelta y me fui en el sentido opuesto.,1.033757182,I turned around and went the opposite direction.
3161,es,straight,adjective,s_______,recta,Una línea recta es la distancia más corta entre dos puntos.,0.302684426,A straight line is the shortest distance between two points.
3162,es,spoil,verb,s____,estropear,Ni siquiera la lluvia va a estropear nuestro día en el campo.,-0.650016266,Not even the rain is going to spoil our day in the field.
3163,es,dive,verb,d___,zambullirse,Le enseñé a mi hija a zambullirse en la piscina y ahora es una nadadora profesional,0.073213947,I taught my daughter to dive in the pool and now she is a professional swimmer
3164,es,reunion,noun,r______,reencuentro,Mis antiguos compañeros de clase planean un reencuentro.,-0.876571187,My old classmates are planning a reunion.
3165,es,hundred,number,h______,cien,Había por lo menos cien personas ahí.,3.156507776,There were at least a hundred people there.
3166,es,hesitate,verb,h_______,dudar,Parecía dudar un momento antes de firmar.,0.410964788,He seemed to hesitate for a moment before signing.
3167,es,soundtrack,noun,s_________,banda sonora,La banda sonora de la película ganó un premio en el festival.,0.580342204,The film's soundtrack won an award at the festival.
3168,es,shame,noun,s____,vergüenza,No podía vivir con la vergüenza de que la gente supiera la verdad.,1.512401166,I couldn't live with the shame of people knowing the truth.
3169,es,medal,noun,m____,placa,Mi hija lleva una placa con su nombre y dirección alrededor del cuello.,-1.149745834,My daughter wears a badge with her name and address around her neck.
3170,es,leading,adjective,l______,principal,El país es el principal exportador de arroz del área.,-1.688747879,The country is the main exporter of rice in the area.
3171,es,nerve,noun,n____,nervio,El hilo que lleva mensajes al cerebro óptico  es importantísimo ya que nos permite ver.,0.563730816,The thread that carries messages to the optic brain is very important since it allows us to see.
3172,es,european,noun,e_______,persona de Europa,Mi padre es una persona de Europa pero mi madre es americana.,3.320148434,My father is a person from Europe but my mother is American.
3173,es,bottom,adjective,b_____,inferior,Colocó el libro sobre el estante inferior.,-2.064141981,He placed the book on the bottom shelf.
3174,es,upgrade,verb,u______,mejorar,El museo va a mejorar su sistema de seguridad próximamente.,-1.541652715,The museum is going to improve its security system soon.
3175,es,newborn,noun,n______,recién nacido,Es un recién nacido muy bonito ¡y encima me deja dormir!,0.893754194,He is a very cute newborn and he lets me sleep!
3176,es,pass,verb,p___,avanzar,La carretera estaba tan inundada que los coches no pudieron avanzar al otro lado del puente.,0.018987374,The road was so flooded that cars could not move to the other side of the bridge.
3177,es,clutch,verb,c_____,agarrar,Al oír la alarma la madre se dispuso a agarrar a su hijo por si había que salir corrirndo.,-3.053606149,"Upon hearing the alarm, the mother prepared to grab her son in case she had to run away."
3178,es,kindly,adverb,k_____,amablemente,El hombre muy amablemente me ofreció su asiento.,1.841623785,The man very kindly offered me his seat.
3179,es,responsive,adjective,r_________,receptiva,Nuestra empresa es siempre receptiva a las sugerencias de los clientes.,-3.693688457,Our company is always receptive to customer suggestions.
3180,es,temperature,noun,t__________,medida de frío y calor,La medida de frío y calor se expresa en grados centígrados.,2.065665183,The measurement of cold and heat is expressed in degrees Celsius.
3181,es,precisely,adverb,p________,exactamente,Son las seis horas y diez minutos exactamente.,-1.066128756,It's exactly six hours and ten minutes.
3182,es,road,noun,r___,carretera,Este tramo de la carretera está cortado por obras.,2.074212168,This section of the road is closed due to construction.
3183,es,abroad,adverb,a_____,en el extranjero,El ministro se encuentra en el extranjero.,1.125002991,The minister is abroad.
3184,es,bow,verb,b__,inclinarse,Hay que inclinarse al saludar al rey.,-0.491635443,You have to bow when greeting the king.
3185,es,admirable,adjective,a________,estimable,Todos opinan que Borja es una persona estimable.,-2.184876386,Everyone thinks that Borja is a respectable person.
3186,es,duty,noun,d___,deber,Es soldado y siempre piensa en el deber primero.,-0.025730399,He is a soldier and always thinks of duty first.
3187,es,abruptly,adverb,a_______,repentinamente,El ordenador se cerró repentinamente.,-2.039263683,The computer shut down suddenly.
3188,es,strict,adjective,s_____,riguroso,El experimento sigue un procedimiento riguroso.,-1.147691257,The experiment follows a rigorous procedure.
3189,es,plan,verb,p___,programar,Tenemos que programar las actividades del año que viene cuánto antes.,-0.162821237,We have to schedule next year's activities as soon as possible.
3190,es,productivity,noun,p___________,rendimiento,Un ambiente de trabajo hostil es malo para el rendimiento.,-2.269047646,A hostile work environment is bad for performance.
3191,es,wine,noun,w___,vino,Me gusta mucho tomar una copa de vino con la comida.,3.17501138,I really like having a glass of wine with food.
3192,es,form,noun,f___,tipo,El tipo de transporte más práctico aquí es el tren.,-1.2890708,The most practical type of transport here is the train.
3193,es,unattached,adjective,u_________,soltero,Seguía soltero a los treinta y cuatro años.,-3.535744972,He was still single at thirty-four years old.
3194,es,treasure,noun,t_______,tesoro,Han escondido el tesoro y hay que encontrarlo.,1.18521933,They have hidden the treasure and it must be found.
3195,es,depressing,adjective,d_________,deprimente,"Esa película es muy triste, incluso algo deprimente.",-0.471182906,"That movie is very sad, even somewhat depressing."
3196,es,date,noun,d___,fecha,No sé cómo te puedes olvidar de la fecha de tu aniversario de boda.,3.350370488,I don't know how you can forget the date of your wedding anniversary.
3197,es,integrate,verb,i________,incorporar,La actualización del software va a incorporar nuevas funciones.,-3.135947876,The software update will incorporate new functions.
3198,es,breakdown,noun,b________,ruptura,La falta de comunicación provocó la ruptura del matrimonio.,-1.977568631,The lack of communication caused the breakdown of the marriage.
3199,es,fault,noun,f____,culpa,Tuvimos un problema técnico.  No fue culpa de nadie.,1.433400191,We had a technical problem.  It wasn't anyone's fault.
3200,es,contend,verb,c______,competir (no: compete),Varios atletas van a competir por el premio.,-4.292280721,Several athletes are going to compete for the prize.
3201,es,strategy,noun,s_______,plan de acción,Hay que estudiar el plan de acción para combatir el desempleo.,-2.610544941,We must study the action plan to combat unemployment.
3202,es,planning,noun,p_______,planificación,La planificación detallada nos ayudó a aprovechar nuestro viaje al máximo.,0.999478323,Detailed planning helped us make the most of our trip.
3203,es,increase,noun,i_______,aumento,Voy a pedir un aumento de sueldo.,1.180416601,I'm going to ask for a raise.
3204,es,emotional,adjective,e________,sentimental,Es una persona muy sentimental que expresa sus emociones con frecuencia-,0.879230347,He is a very sentimental person who expresses his emotions frequently.
3205,es,recently,adverb,r_______,hace poco,Mi mujer debe descansar porque dio a luz hace poco.,1.106263763,My wife needs to rest because she recently gave birth.
3206,es,chop,verb,c___,cortar,Siempre lloro al cortar las cebollas y las uso en casi todos los platos.,-0.738137755,I always cry when cutting onions and use them in almost every dish.
3207,es,in,preposition,i_,en,Estoy en mi casa y no voy a salir hoy.,3.659301686,I'm at home and I'm not going out today.
3208,es,heat,verb,h___,calentar,Hay que calentar la leche antes de añadir el azucar.,1.298059292,You have to heat the milk before adding the sugar.
3209,es,horse,noun,h____,caballo,Anita monta a caballo todos los sábados.,2.733667863,Anita rides horses every Saturday.
3210,es,pitbull,noun,p______,pitbull,Cuando era niño mi mascota era un pitbull café.,2.818563208,When I was a child my pet was a brown pitbull.
3211,es,approximation,noun,a____________,estimación,Solamente puedo darte una estimación de lo que va a costar.,-1.544614094,I can only give you an estimate of what it will cost.
3212,es,modify,verb,m_____,enmendar,Necesitas enmendar la configuración para personalizar el programa.,-2.895842603,You need to amend the settings to customize the program.
3213,es,custom,noun,c_____,costumbre,"Según la costumbre, la novia va de blanco.",-0.918608168,"According to custom, the bride wears white."
3214,es,divorce,noun,d______,divorcio,Han decidido poner en marcha el proceso de divorcio después de treinta años.,2.360989417,They have decided to start the divorce process after thirty years.
3215,es,coverage,noun,c_______,cobertura,La boda real va a tener mucha cobertura.,-0.920505172,The royal wedding is going to have a lot of coverage.
3216,es,slightly,adverb,s_______,ligeramente,Las suelas de mis zapatos están ligeramente más gastadas que las tuyas.,0.139741201,The soles of my shoes are slightly more worn than yours.
3217,es,printed,adjective,p______,impresa,Te voy a dar esta receta tan buena impresa para que te la lleves.,1.690486667,I'm going to give you this great recipe in print so you can take it with you.
3218,es,sum,noun,s__,total,El total de las reparaciones se indica en la factura.,0.220641458,The total of the repairs is indicated on the invoice.
3219,es,admitted,adjective,a_______,reconocido,El robo fue reconocido por los ladrones años después.,-1.833493086,The theft was recognized by the thieves years later.
3220,es,fitting,noun,f______,accesorio,"Hemos encargado una bañera blanca con accesorios como los grifos, en latón.  Queda preciosa.",-4.60970789,We have ordered a white bathtub with accessories such as brass taps.  It looks beautiful.
3221,es,storm,noun,s____,tormenta,Dicen que mañana va a haber tormenta.,2.366445125,They say there will be a storm tomorrow.
3222,es,mentor,noun,m_____,consejera,Fue amiga y consejera para muchos actores jóvenes.,-1.669870736,She was a friend and advisor to many young actors.
3223,es,supper,noun,s_____,cena,Tenemos una cena esta noche con un grupo de amigos.,-0.127054767,We have dinner tonight with a group of friends.
3224,es,tenant,noun,t_____,inquilino,"Es muy buen inquilino, siempre me paga, todos los meses.",-0.722228516,"He is a very good tenant, he always pays me, every month."
3225,es,stage,verb,s____,organizar,El club de ciencias políticas va a organizar un debate en el campus.,-3.391991873,The political science club is hosting a debate on campus.
3226,es,accessibility,noun,a____________,accesibilidad,La casa esta localizada en un lugar con buena accesibilidad,-0.391480447,The house is located in a place with good accessibility
3227,es,flamingo,noun,f_______,flamenco,A Ana le encantó ver los flamencos cuando estuvimos en el zoológico.,0.407165275,Ana loved seeing the flamingos when we were at the zoo.
3228,es,pointed,adjective,p______,puntiaguda,Tiene la nariz puntiaguda.,-1.216955838,He has a pointed nose.
3229,es,brain,noun,b____,cerebro,La lectura ayuda mucho a mantener el cerebro en buenas condiciones.,3.104648914,Reading helps a lot to keep the brain in good condition.
3230,es,jeep,noun,j___,todoterreno,Se ha comprado un todoterreno para ir de caza.,1.39405212,He has bought an SUV to go hunting.
3231,es,shut,verb,s___,cerrar,Creo que van a cerrar ese restaurante.,-0.697485621,I think they're going to close that restaurant.
3232,es,migration,noun,m________,emigración,Cuando llegues al aerpuerto debes presentarte al departamente de emigración para que te ayuden con el papeleo,2.801210759,When you arrive at the airport you must present yourself to the immigration department so they can help you with the paperwork.
3233,es,revelation,noun,r_________,descubrimiento,Ayer publicaron un descubrimiento escandaloso de la vida privada de un famoso político.,-1.964221096,Yesterday they published a scandalous discovery of the private life of a famous politician.
3234,es,waterfall,noun,w________,cascada,Observó cómo la cascada caía por el monte.,1.270080799,He watched as the waterfall fell down the mountain.
3235,es,shooting,noun,s_______,tiroteo,Varios policías estuvieron presentes en el tiroteo.,-0.314639733,Several police officers were present at the shooting.
3236,es,vibration,noun,v________,temblor,Tendremos que reducir el nivel de temblor en el motor.,0.279956794,We will have to reduce the level of shaking in the engine.
3237,es,procedure,noun,p________,proceso,El proceso médico está cubierto por las pólizas de seguro.,-0.775556018,The medical process is covered by insurance policies.
3238,es,cheek,noun,c____,mejilla,Mi abuelo siempre me acaricia la mejilla cuando me ve.,0.061396247,My grandfather always caresses my cheek when he sees me.
3239,es,hardly,adverb,h_____,apenas,Canta de maravilla y apenas tiene cuatro años.,-0.592113182,He sings wonderfully and is barely four years old.
3240,es,unjustified,adjective,u__________,sin justificar,La crítica tan dura que recibió me parece sin justificar.,-0.003436942,The harsh criticism he received seems unjustified to me.
3241,es,enough,adverb,e_____,suficiente,Hay suficiente comida para todo el mundo.,2.162818342,There is enough food for everyone.
3242,es,survey,verb,s_____,encuestar,Necesito encuestar a un grupo más para concluir mi investigación.,-0.75394592,I need to survey one more group to conclude my research.
3243,es,ocean,noun,o____,mar,El río fluye hacia el mar.,2.040301635,The river flows towards the sea.
3244,es,gently,adverb,g_____,con cuidado,Sacó al bebé de su cuna suavemente y con cuidado.,-1.251763073,He took the baby out of his crib gently and carefully.
3245,es,tongue,noun,t_____,lengua,El médico me mandó sacar la lengua para mirarme la garganta.,1.810432404,The doctor told me to stick out my tongue to look at my throat.
3246,es,least,adverb,l____,menos,El nuevo empleado es el menos experimentado de todo el grupo.,-0.31640663,The new employee is the least experienced of the entire group.
3247,es,likelihood,noun,l_________,probabilidad,La probabilidad de encontrar la casa de tus sueños a este precio es baja.,-2.637898579,The probability of finding the home of your dreams at this price is low.
3248,es,bolt,noun,b___,cerrojo,Se metió en casa y cerró la puerta con cerrojo.,-1.809671198,He went into the house and locked the door.
3249,es,companion,noun,c________,acompañante,Federico fue mi acompañante de viaje.,-0.183381228,Federico was my travel companion.
3250,es,report,verb,r_____,informar,El periodista va a informar sobre los acontecimientos de la última semana.,-0.007452022,The journalist is going to report on the events of the last week.
3251,es,tomorrow,adverb,t_______,mañana,Mañana mismo me voy de vacaciones.,3.196105814,Tomorrow I'm going on vacation.
3252,es,manipulative,adjective,m___________,manipulador,Su esposo siempre fue un hombre manipulador por suerte ella nunca le creyó,-1.975439005,"Her husband was always a manipulative man, luckily she never believed him."
3253,es,join,verb,j___,unirse,Puede unirse al debate si tiene algo que decir.,2.338252768,You are welcome to join the discussion if you have something to say.
3254,es,literally,adverb,l________,literalmente,Me dijo literalmente que iba a dejar el trabajo.,1.638962785,He literally told me he was going to quit his job.
3255,es,testimony,noun,t________,testificación,Es posible que te pidan que des tu testificación esta semana.,-0.795768387,You may be asked to testify this week.
3256,es,drought,noun,d______,sequía,No ha llovido en todo el verano y hay una sequía tremenda.,-1.587205868,It hasn't rained all summer and there is a tremendous drought.
3257,es,elegant,adjective,e______,refinado,Tiene un estilo muy refinado de escribir.,-1.041033084,He has a very refined style of writing.
3258,es,dreamy,adjective,d_____,de ensueño,Tenía una expresión de ensueño en los ojos.,-0.71685752,He had a dreamy look in his eyes.
3259,es,downside,noun,d_______,desventaja,La desventaja de vivir aquí es que no hay transporte público.,-3.47805056,The downside to living here is that there is no public transportation.
3260,es,convince,verb,c_______,persuadir,Le vamos a intentar persuadir a que venga a la fiesta con nosotros.,0.591730844,We are going to try to persuade him to come to the party with us.
3261,es,unsigned,adjective,u_______,sin firmar,El certificado está sin firmar así que no me vale.,1.237726216,The certificate is unsigned so it doesn't work for me.
3262,es,smart,adjective,s____,elegante,El estudiante vistió un traje elegante para su graduación.,-0.648583756,The student wore an elegant suit for his graduation.
3263,es,disqualification,noun,d_______________,inhabilitación,Cualquier intento de copiar en el examen resultará en la inhabilitación del mismo.,-2.862865462,Any attempt to cheat on the exam will result in disqualification from the exam.
3264,es,narrow,verb,n_____,estrechar,Tendremos que estrechar la búsqueda para conseguir nuevos resultados.,0.304010289,We will have to narrow the search to obtain new results.
3265,es,carriage,noun,c_______,vagón,"Tenemos asientos en el tercer vagón del tren, que está al lado de la cafetería.",-1.17198189,"We have seats in the third car of the train, which is next to the cafeteria."
3266,es,engineer,noun,e_______,ingeniero,Mi hermano es ingeniero aeronáutico.,0.749183168,My brother is an aeronautical engineer.
3267,es,practical,adjective,p________,concreta,Tener experiencia concreta de la profesión viene muy bien.,-3.091835874,Having concrete experience of the profession comes in handy.
3268,es,shore,noun,s____,costa,Dejamos nuestros barcos en la costa y nos metimos en el bosque.,-0.141584373,We left our boats on the coast and went into the forest.
3269,es,pray,verb,p___,rezar,Las monjas suelen rezar varias veces al día.,1.562793357,The nuns usually pray several times a day.
3270,es,diary,noun,d____,agenda,Todos los días escribo en mi agenda.,1.111844034,Every day I write in my agenda.
3271,es,heal,verb,h___,sanar,El papel de los médicos es el de sanar a sus paciente.,0.694113345,The role of doctors is to heal their patients.
3272,es,locally,adverb,l______,en la zona,Vamos a empezar la búsqueda de una casa en la zona.,-0.989968992,Let's start the search for a house in the area.
3273,es,mining,noun,m_____,excavación,La excavación del carbón es la industria más importante de esta zona.,-1.315177779,Coal excavation is the most important industry in this area.
3274,es,individual,noun,i_________,persona,Hay sitio para una persona en el asiento de delante.,-0.22921876,There is room for one person in the front seat.
3275,es,reformation,noun,r__________,transformación,La transformación de todas las instituciones mejorará la situación de muchos.,-2.79068259,The transformation of all institutions will improve the situation of many.
3276,es,hire,verb,h___,alquilar,Tendremos que alquilar un coche cuando lleguemos.,1.055361717,We will have to rent a car when we arrive.
3277,es,together,adverb,t_______,juntos,"Nos separamos hace un año, pero ahora volvemos a estar juntos.",1.758063974,"We broke up a year ago, but now we are back together."
3278,es,deluxe,adjective,d_____,muy lujoso,Nos hospedamos en un hotel muy lujoso.,-1.640648328,We stayed in a very luxurious hotel.
3279,es,driveway,noun,d_______,entrada,Había tres coches aparcados en la entrada de la casa.,-3.01150718,There were three cars parked in the driveway of the house.
3280,es,popcorn,noun,p______,palomitas de maíz,Comimos una bolsa enorme de palomitas de maíz mientras vimos la película.,2.154102231,We ate a huge bag of popcorn while watching the movie.
3281,es,invoke,verb,i_____,aducir,¿Puedo aducir mi condición de refugiado?,-3.668975143,Can I claim my refugee status?
3282,es,trace,noun,t____,rastro,La policía buscó por toda la zona pero no encontraron ni rastro de los presos escapados.,-1.091179747,The police searched the entire area but found no trace of the escaped prisoners.
3283,es,comparison,noun,c_________,comparación,A veces ayuda mucho hacer una comparación entre tu idioma y el que estás aprendiendo.,0.136389977,Sometimes it helps a lot to make a comparison between your language and the one you are learning.
3284,es,chance,noun,c_____,posibilidad,¿Hay alguna posibilidad de poder cenar aquí esta noche aunque no hayamos reservado mesa?,0.863666507,Is there any chance we can dine here tonight even if we haven't booked a table?
3285,es,memorial,noun,m_______,monumento (no: monument),Hay un monumento a los caídos de la guerra en la plaza del pueblo.,-2.116108049,There is a monument to the fallen of the war in the town square.
