item_id,L1,en_target_word,en_target_pos,en_target_clue,L1_source_word,L1_context,GLMM_score,en_context
2659,de,present,noun,p______,Geschenk,Ich habe dieses Jahr ein ganz besonders schönes Geschenk für dich gefunden.,2.50171369,I found a particularly nice gift for you this year.
2660,de,paragraph,noun,p________,Absatz,"An dieser Stelle im Text wäre es besser, einen neuen Absatz zu machen. ",-0.356484967,At this point in the text it would be better to make a new paragraph.
2661,de,exactly,adverb,e______,genau (nicht: precisely),Es ist jetzt genau zwölf Uhr.,1.207035659,It is now exactly twelve o'clock.
2662,de,compete,verb,c______,konkurrieren,Wir konkurrieren um den Preis.,-0.924721245,We compete on price.
2663,de,identical,adjective,i________,identisch,Die zwei Taschen sind identisch.,1.075957855,The two bags are identical.
2664,de,essentially,adverb,e__________,im Wesentlichen,Im Wesentlichen gebe ich dir Recht.,-1.797732745,Essentially I agree with you.
2665,de,good,adjective,g___,gut,Wir haben uns im Kino einen guten Film angeschaut.,2.49709258,We watched a good film in the cinema.
2666,de,amateur,adjective,a______,"Hobby-, nicht berufsmäßig","Obwohl er unglaublich gut kocht, bezeichnet er sich selbst nur als Hobbykoch. ",-0.909440353,"Although he cooks incredibly well, he only describes himself as an amateur chef."
2667,de,somebody,misc,s_______,jemand,Kann jemand mir die Bedienung von diesem Gerät erklären?,0.572842209,Can someone explain to me how to use this device?
2668,de,irresponsible,adjective,i____________,"unverantwortlich, verantwortungslos",Dieses unverantwortliche Benehmen kann nicht weiter toleriert werden.,-1.411348873,This irresponsible behavior cannot be tolerated any longer.
2669,de,president,noun,p________,"Vorsitzende/r, Staatsoberhaupt",Zu Beginn der Sitzung hält das Staatsoberhaupt eine kurze Rede.,0.352035627,"At the beginning of the meeting, the head of state gives a short speech."
2670,de,printing,noun,p_______,"Druck, Drucken",Die Kosten für den Druck müssen vom Autor selbst bezahlt werden.,-0.806388584,The costs for printing must be paid by the author himself.
2671,de,handwriting,noun,h__________,Handschrift,Die Handschrift mancher Schüler ist schwierig zu lesen.,0.970474342,Some students' handwriting is difficult to read.
2672,de,fog,noun,f__,Nebel,Starker Nebel verhinderte die Sicht auf die Straße. ,2.646102521,Heavy fog prevented visibility of the road.
2673,de,accessible,adjective,a_________,zugänglich ,Die Ausbildung sollte für alle zugänglich gemacht werden.,-2.438851107,Training should be made accessible to everyone.
2674,de,bloody,adjective,b_____,blutig,Der Verband war blutig und musste erneuert werden.,2.14703713,The bandage was bloody and had to be replaced.
2675,de,monetary,adjective,m_______,Geld-,"Diese Edelsteine sind von großem Geldwert und würden, wenn zum Verkauf angeboten, einen hohen Preis erzielen.",-1.524594535,These gemstones are of great monetary value and would fetch a high price if offered for sale.
2676,de,plasma,noun,p_____,Plasma,"Als Studentin ging sie regelmäßig in ein Labor, um gegen Bezahlung Plasma zu spenden.",1.390842591,"As a student, she regularly went to a laboratory to donate plasma for a fee."
2677,de,complexity,noun,c_________,Vielschichtigkeit,Die Vielschichtigkeit des Problems war offensichtlich.,-1.490497256,The complexity of the problem was obvious.
2678,de,reply,verb,r____,antworten,Sie antwortete sehr schnell auf meine Anfrage.,-1.077657815,She responded very quickly to my inquiry.
2679,de,dealer,noun,d_____,Händler (nicht: trader),Der Autohändler hat uns ein gutes Angebot gemacht.,0.729718061,The car dealer made us a good offer.
2680,de,current,adjective,c______,"gegenwärtig, aktuell",Sie unterhielten sich über die aktuelle politische Lage im Nahen Osten.,0.140071654,They talked about the current political situation in the Middle East.
2681,de,battery,noun,b______,Batterie,Der Radio braucht neue Batterien.,1.107609037,The radio needs new batteries.
2682,de,unconfirmed,adjective,u__________,unbestätigt,Unbestätigten Gerüchten zufolge hält sie sich derzeit in Paris auf.,-1.41843668,"According to unconfirmed rumors, she is currently in Paris."
2683,de,revival,noun,r______,Aufleben,Einer der neuesten musikalischen Einflüsse ist das Aufleben der Musik der Achtzigerjahre.,-0.951860517,One of the most recent musical influences is the resurgence of 80s music.
2684,de,marker,noun,m_____,Markierung,Der Schauspieler stellte sich auf der Bühne auf die Markierung.,-1.825980556,The actor stood on the mark on the stage.
2685,de,mate,noun,m___,"Freund, Kumpel (nicht: friend)",Er geht mit seinen Kumpels ein Bier trinken.,1.009063729,He goes out for a beer with his friends.
2686,de,naturalist,noun,n_________,Naturforscher,Sie ist eine Naturforscherin aus Leidenschaft.,-1.707859335,She is a passionate naturalist.
2687,de,surge,noun,s____,Anstieg,Letzten Sommer kam es zu einem plötzlichen Anstieg der Temperaturen.,-3.765060144,Last summer there was a sudden rise in temperatures.
2688,de,fishing,noun,f______,"Fischen, Angeln",Das Fischen macht ihm Spaß.,3.344044862,He enjoys fishing.
2689,de,terrorist,noun,t________,Terrorist,Sie ist eine verurteilte Terroristin.,2.214880404,She is a convicted terrorist.
2690,de,comfortably,adverb,c__________,bequem,Masseurin zu ihrer Kundin: Ist alles in Ordnung? Liegen Sie noch bequem?,-3.714964853,Masseuse to her customer: Is everything okay? Are you still lying comfortably?
2691,de,star,noun,s___,Stern,Man kann diesen Stern nur manchmal wirklich gut am Nachthimmel sehen.,3.67713833,You can only sometimes see this star really well in the night sky.
2692,de,office,noun,o_____,Büro,Mein Büro befindet sich im zweiten Stockwerk.,2.689815411,My office is on the second floor.
2693,de,surprised,adjective,s________,überrascht,Sie war über das Verhalten der Kinder überrascht.,1.164923488,She was surprised at the children's behavior.
2694,de,shark,noun,s____,Hai,In diesem Aquarium gibt es einen echten Weißen Hai.,1.683242676,There is a real great white shark in this aquarium.
2695,de,outsider,noun,o_______,Außenseiter,Der Außenseiter hat keine Freunde in der Schule.,-0.244260599,The outsider has no friends at school.
2696,de,long,adverb,l___,lang,"Ich hoffe, du hast nicht zu lange auf mich gewartet.",3.022281002,I hope you didn't wait too long for me.
2697,de,altar,noun,a____,Altar,Die Gläubigen knieten vor dem tischartigen Altar in der Kirche nieder.,1.007778557,The believers knelt in front of the table-like altar in the church.
2698,de,unofficially,adverb,u___________,inoffiziell,Die Kosten werden inoffiziell auf zwei Millionen geschätzt.,-0.089508867,The cost is unofficially estimated at two million.
2699,de,calculator,noun,c_________,Taschenrechner,Ich verwende den Tachenrechner für die Hausaufgaben.,0.8867081,I use the calculator for homework.
2700,de,landing,noun,l______,Landung,"Die Landung war problemlos, obwohl ein starker Wind bläst.",1.402971713,"The landing was easy, even though there was a strong wind."
2701,de,rate,verb,r___,bewerten,Nach dem Besuch bewerten die Kunden das Restaurant über eine App.,-0.109676229,"After the visit, customers rate the restaurant via an app."
2702,de,overworked,adjective,o_________,überarbeitet,Er ist heillos überarbeitet. Er sollte unbedingt seine Arbeitsstunden reduzieren.,0.690810809,He is hopelessly overworked. He should definitely reduce his working hours.
2703,de,storybook,noun,s________,"Bilderbuch, Kinderbuch","Das ist ein altes Bilderbuch, das ich aus meiner Kindheit noch aufbewahrt habe.",-2.002521319,This is an old picture book that I kept from my childhood.
2704,de,twist,verb,t____,verdrehen,"Er wollte mir den Arm verdrehen, aber ich war schneller.",-0.354791059,"He tried to twist my arm, but I was faster."
2705,de,bias,noun,b___,"Vorurteil, Voreingenommenheit","Der Fall verlangt nach Anwälten, die ohne politische Voreingenommenheit sind.",-1.609647625,The case calls for lawyers who are without political bias.
2706,de,implementation,noun,i_____________,"Einführung, Ausführung",Die Einführung der neuen Richtlinien wurde nicht von allen gebilligt.,-2.965519419,The introduction of the new guidelines was not approved by everyone.
2707,de,structure,noun,s________,Aufbau,"Der Text hat einen guten Aufbau, aber die Rechtschreibung muss noch einmal überprüft werden.",-0.372469983,"The text has a good structure, but the spelling needs to be checked again."
2708,de,mean,noun,m___,Mittelwert (nicht: average),Sie müssen zuerst noch den Mittelwert ausrechnen.,-2.535047627,You first have to calculate the mean.
2709,de,conceptual,adjective,c_________,konzeptionell,Nach zweitägiger Bearbeitung war ein konzeptioneller Entwurf fertiggestellt.,-2.82854611,"After two days of processing, a conceptual draft was completed."
2710,de,assurance,noun,a________,Zusicherung,Die Landesregierung erteilt eine Zusicherung zum baldigen Erhalt des Bescheids der Staatsbürgerschaft.,-1.988149127,The state government gives an assurance that the citizenship certificate will be received as soon as possible.
2711,de,timber,noun,t_____,Holz,Die Hütte war aus Holz.,-1.184878981,The hut was made of wood.
2712,de,rattle,verb,r_____,rasseln,Er hörte den Schlüsselbund in ihrer Tasche rasseln.,-1.441758447,He heard the ring of keys rattling in her pocket.
2713,de,mound,noun,m____,"Haufen, Stapel (nicht: stack, pile)",Ein Stapel Wäsche liegt im Wohnzimmer.,-4.25307152,There is a pile of laundry in the living room.
2714,de,prepaid,adjective,p______,vorher bezahlt,Mit einer vorher bezahlten Karte können Sie Zugang zum Internet erhalten.,0.067631399,With a prepaid card you can get access to the Internet.
2715,de,dark,noun,d___,Dunkelheit,Sie fürchtet sich vor der Dunkelheit.,3.403756024,She is afraid of the dark.
2716,de,molecular,adjective,m________,molekular,Der Wissenschaftler wendet ein molekulares Verfahren an. ,0.90326172,The scientist uses a molecular method.
2717,de,somewhere,adverb,s________,irgendwo,"Ich finde meine Schlüssel gerade nicht, aber sie müssen hier irgendwo sein.",2.253461102,"I can't find my keys right now, but they must be here somewhere."
2718,de,whale,noun,w____,Wal,"Sie hatten die Gelegenheit, einen Wal zu beobachten.",1.010536908,They had the opportunity to watch a whale.
2719,de,african,adjective,a______,afrikanisch,Er hat afrikanische Wurzeln.,2.580470411,He has African roots.
2720,de,ban,noun,b__,Verbot,Das Rauchverbot wurde aufgehoben.,-0.483056805,The smoking ban has been lifted.
2721,de,appreciate,verb,a_________,jdn/etw schätzen (nicht: realise),Die Leiterin schätzte sein Engagement sehr.,-1.156657481,The director really appreciated his commitment.
2722,de,even,adverb,e___,"selbst, sogar","Es haben viele Bekannte die Einladung angenommen, selbst die Großmutter hat sich angekündigt.",1.207972817,"Many acquaintances accepted the invitation, even my grandmother announced her presence."
2723,de,grammatically,adverb,g____________,grammatikalisch,Der Satz wurde grammatikalisch richtig gebildet.,0.270513683,The sentence was formed grammatically correctly.
2724,de,antibiotic,noun,a_________,Antibiotikum,Der Arzt verschrieb der Patientin ein Antibiotikum.,1.525012737,The doctor prescribed an antibiotic for the patient.
2725,de,classmate,noun,c________,"Mitschüler, Klassenkamerad",Einer meiner Mitschüler hilft mir bei den Hausaufgaben.,-0.427842024,One of my classmates helps me with my homework.
2726,de,zoo,noun,z__,Zoo ,Gestern besuchten wir den Zoo.,3.65314306,Yesterday we visited the zoo.
2727,de,medical,adjective,m______,medizinisch,Die Regierung hat mehr Geld für medizinische Einrichtungen versprochen.,2.06002284,The government has promised more money for medical facilities.
2728,de,unprecedented,adjective,u____________,ohne Beispiel,Dieser Vorfall ist in der jüngeren Geschichte ohne Beispiel.,-2.891030133,This incident is unprecedented in recent history.
2729,de,child,noun,c____,Kind,Christian und Susanne haben zwei Kinder.,2.083802166,Christian and Susanne have two children.
2730,de,feeling,noun,f______,Gefühl,Er hat ihre Gefühle verletzt.,2.583281855,He hurt her feelings.
2731,de,drown,verb,d____,ertrinken,Ohne die Hilfe der Wasserrettung wäre er wahrscheinlich ertrunken. ,0.157362441,"Without the help of water rescue, he would probably have drowned."
2732,de,penetrate,verb,p________,"in etw eindringen, durchstechen",Die Glasscherben durchstachen seine Hand.,-2.103449613,The shards of glass pierced his hand.
2733,de,cocktail,noun,c_______,Cocktail,In dieser Bar gibt es gute Cocktails.,1.18083795,This bar serves good cocktails.
2734,de,astronomy,noun,a________,Astronomie,Die Astronomie ist ein teures Hobby.,1.357579779,Astronomy is an expensive hobby.
2735,de,guitarist,noun,g________,Gitarrist,Sie ist eine bekannte Gitarristin und spielt heute Abend ein Konzert.,-0.409013053,She is a well-known guitarist and is playing a concert tonight.
2736,de,peace,noun,p____,Frieden,In diesem Gebiet herrscht jetzt Frieden.,2.84886404,This area is now at peace.
2737,de,leak,noun,l___,Leck,Ich muss das Leck am Dach der Versicherung melden.,-1.289878116,I have to report the roof leak to the insurance company.
2738,de,payment,noun,p______,Zahlung,Die erste Zahlung wird in einem Monat fällig.,1.21740256,The first payment is due in one month.
2739,de,operate,verb,o______,funktionieren,Der neue Staubsauger funktioniert nicht richtig.,-1.095742503,The new vacuum cleaner is not working properly.
2740,de,suitable,adjective,s_______,geeignete,"Es ist schwierig, als Studierender eine geeignete Wohnmöglichkeit zu finden.",-0.371814128,It is difficult to find suitable accommodation as a student.
2741,de,select,verb,s_____,auswählen,Sie können aus unterschiedlichen Farben und Modellen auswählen.,-0.391520245,You can choose from different colors and models.
2742,de,unusually,adverb,u________,ungewöhnlich,Es war ein ungewöhnlich milder Winter.,-0.771176573,It was an unusually mild winter.
2743,de,member,noun,m_____,Mitglied,Er ist Mitglied im Turnverein.,2.932006663,He is a member of the gymnastics club.
2744,de,upcoming,adjective,u_______,bevorstehend,Die bevorstehenden Wahlen werden mit Spannung erwartet.,-0.181408808,The upcoming elections are eagerly awaited.
2745,de,sportsman,noun,s________,Sportler,Er war stets ein ausgesprochen vielseitiger Sportler.,0.280070745,He was always an extremely versatile athlete.
2746,de,melt,verb,m___,schmelzen,Der Käse schmilzt im Backofen. ,1.833283594,The cheese melts in the oven.
2747,de,expenditure,noun,e__________,"Ausgaben, Aufwendungen",Die Ausgaben der Regierung sind gestiegen.,-2.294149936,Government spending has increased.
2748,de,correction,noun,c_________,Verbesserung,Der Schüler schrieb die Verbesserung seines Aufsatzes.,0.019697295,The student wrote the improvement of his essay.
2749,de,loom,verb,l___,drohend aufragen,Schwarze Wolken ragten drohend am Horizont auf.,-2.765907782,Black clouds loomed menacingly on the horizon.
2750,de,posture,noun,p______,Haltung,"Wenn man viel vor einem Bildschirm arbeitet, sollte man auf seine Haltung achten.",-1.076789582,"If you work a lot in front of a screen, you should pay attention to your posture."
2751,de,affirmative,adjective,a__________,"zustimmend, positiv",Er gab ihr eine positive Antwort.,-2.504521853,He gave her a positive answer.
2752,de,legend,noun,l_____,Legende,Der Legende nach soll hier eine Prinzessin gestorben sein.,2.72305416,"According to legend, a princess died here."
2753,de,salad,noun,s____,Salat,Als Beilage bieten wir einen saisonalen gemischten Salat an.,0.861480421,We offer a seasonal mixed salad as a side dish.
2754,de,cigar,noun,c____,Zigarre,Zigarren aus Kuba sind die besten.,2.42493057,Cigars from Cuba are the best.
2755,de,alleged,adjective,a______,"angeblich, mutmaßlich","Der mutmaßliche Täter wurde freigelassen, weil es nicht genug Beweise gegen ihn gab.",-2.774227658,The alleged perpetrator was released because there was not enough evidence against him.
2756,de,longtime,adjective,l_______,Langzeit-,"Er hat sich endlich dazu entschieden, seine Langzeitfreundin zu heiraten.",-2.152027829,He has finally decided to marry his long-term girlfriend.
2757,de,ecology,noun,e______,Ökologie,"Sein Einfluss war es, wieso sie begann, sich für Ökologie zu interessieren.",0.51257064,His influence was why she became interested in ecology.
2758,de,laboratory,noun,l_________,Labor,Sie entwickelt neue Medikamente in einem Labor.,-0.361446226,She develops new drugs in a laboratory.
2759,de,nonprofit,adjective,n________,gemeinnützig,Die gemeinnützige Organisation sammelt Spenden.,-1.178481078,The nonprofit organization collects donations.
2760,de,willingness,noun,w__________,Bereitschaft,"Die Bereitschaft, zu lernen, ist eine Grundvoraussetzung für den Erfolg.",-1.045524724,The willingness to learn is a basic requirement for success.
2761,de,suppress,verb,s_______,"etw unterdrücken, niederschlagen",Die Revolution wurde vom Machthaber niedergeschlagen.,-2.883581545,The revolution was crushed by the ruler.
2762,de,restoration,noun,r__________,Wiederherstellung,Die Wiederherstellung der alten Kirche hat wirklich mehrere Jahre gedauert.,-2.341222723,The restoration of the old church really took several years.
2763,de,restricted,adjective,r_________,beschränkt,Aus Sicherheitsgründen ist der Zugang zu diesem Bereich nur auf bestimmte Mitarbeiter beschränkt.,0.010648386,"For security reasons, access to this area is restricted to certain employees only."
2764,de,solution,noun,s_______,Lösung,Wir sind noch immer auf der Suche nach einer nachhaltigen Lösung für das Problem.,1.975010952,We are still looking for a sustainable solution to the problem.
2765,de,correspondent,noun,c____________,Berichterstatter (nicht: reporter),Die Berichterstatterin meldete sich aus New York.,-1.655140897,The rapporteur reported from New York.
2766,de,informed,adjective,i_______,informiert,"Ich kann dir helfen, eine informierte Entscheidung zu treffen. ",0.345010879,I can help you make an informed decision.
2767,de,eager,adjective,e____,begierig,Er war begierig nach Neuigkeiten.,-0.819299972,He was eager for news.
2768,de,act,noun,a__,"Handlung, Tat","Sie wusste genau, welche Konzequenzen ihre Handlung hatte. ",1.894150303,She knew exactly what the consequences of her actions were.
2769,de,ethic,noun,e____,Ethik,Ethik wird jetzt oft an österreichischen Schulen unterrichtet.,1.018200834,Ethics is now often taught in Austrian schools.
2770,de,freak,noun,f____,Freak,"Ich hatte so einen schlimmen Ausschlag, ich kam mir wie ein Freak vor.",1.798014652,"I had such a bad rash, I felt like a freak."
2771,de,untreated,adjective,u________,unbehandelt,"Wenn diese Wunde unbehandelt bleibt, kann sie zu einer Infektion führen.",-0.633506972,"If left untreated, this wound can lead to infection."
2772,de,workforce,noun,w________,Belegschaft,Ein Drittel unserer Belegschaft sind Frauen.,-1.756941472,A third of our workforce are women.
2773,de,bank,noun,b___,"Geldinstitut, Unternehmen, das Geld- und Kreditgeschäfte betreibt",Ich habe ein Konto bei diesem Geldinstitut.,2.707765207,I have an account with this financial institution.
2774,de,depression,noun,d_________,Depression,Sie leidet an einer Depression.,2.411631672,She suffers from depression.
2775,de,charisma,noun,c_______,besondere Ausstrahlung eines Menschen,Er besitzt überhaupt keine besondere Ausstrahlung.,-0.795685738,He doesn't have any special charisma at all.
2776,de,eat,verb,e__,"etw essen, fressen",Ich esse gerne Pizza.,4.180358497,I like eating pizza.
2777,de,persuade,verb,p_______,jdn überreden,"Es dauerte nicht lange, ihn zu überreden. ",-1.165200274,It didn't take long to persuade him.
2778,de,chosen,adjective,c_____,"ausgewählt, ausgesucht",Das ausgewählte Thema eignete sich gut für die geplante Unterrichtseinheit.,-0.095942895,The selected topic was well suited to the planned teaching unit.
2779,de,jackpot,noun,j______,Jackpot,Ich habe den Jackpot geknackt.,1.902643633,I hit the jackpot.
2780,de,confirm,verb,c______,etw bestätigen,Der Ergebnisse der Studie bestätigen die Vermutungen der Forscher.,-0.357342405,The results of the study confirm the researchers' suspicions.
2781,de,gap,noun,g__,Spalt,Durch den Türspalt dringt kalte Luft in das Wohnzimmer.,-0.134099305,Cold air comes into the living room through the crack in the door.
2782,de,conservatory,noun,c___________,Wintergarten,In der kalten Jahreszeit stellen wir die Pflanzen in den Wintergarten.,-2.376754993,In the cold season we put the plants in the winter garden.
2783,de,environment,noun,e__________,Umgebung,Wir müssen den Arbeitern eine sichere Arbeitsumgebung gewährleisten.,-0.40442112,We must ensure a safe working environment for workers.
2784,de,wrap,verb,w___,einpacken,"Kannst du mir helfen, die Geschenke einzupacken?",0.986489827,Can you help me wrap the presents?
2785,de,physical,adjective,p_______,körperlich,Körperliche Aktivität ist wichtig.,-0.113110399,Physical activity is important.
2786,de,item,noun,i___,Artikel,Manche Menschen zahlen sehr hohe Preise für Luxusartikel.,0.42031382,Some people pay very high prices for luxury items.
2787,de,beg,verb,b__,jdn bitten,"Ich bitte dich, gib mir eine zweite Chance.",0.167164703,"I beg you, give me a second chance."
2788,de,inspirational,adjective,i____________,inspirierend,Die Musik ist inspirierend.,-2.584179839,The music is inspiring.
2789,de,relative,adjective,r_______,verhältnismäßig,"Wenn man sich etwas Zeit dafür nimmt, dann ist diese Aufgabe verhältnismäßig einfach im Vergleich zu den anderen.",-0.440490544,"If you take some time to do it, this task is relatively easy compared to the others."
2790,de,frankly,adverb,f______,"ehrlich, offen gesagt","Offen gesagt, ich bin davon überhaupt nicht überzeugt.",-1.146533343,"Frankly, I'm not convinced at all."
2791,de,affected,adjective,a_______,"affektiert, gekünstelt",Sein affektiertes Benehmen störte alle.,-1.11765115,His affected behavior bothered everyone.
2792,de,turkey,noun,t_____,Truthahn,Zum Erntedankfest wurde natürlich ein Truthahn aufgetischt.,1.044332472,"Of course, a turkey was served for Thanksgiving."
2793,de,slam,verb,s___,knallen,Er verließ stürmisch den Raum und knallte die Tür hinter sich zu.,-1.652628237,He stormily left the room and slammed the door behind him.
2794,de,sucker,noun,s_____,Trottel,Ich bin so ein Trottel - ich bin schon wieder hereingelegt worden!  ,-3.753447906,I'm such an idiot - I've been tricked again!
2795,de,particle,noun,p_______,Körnchen,Staubkörnchen bilden sich auf der Kommode.,-2.185237528,Dust particles form on the dresser.
2796,de,inform,verb,i_____,jdn informieren,"Sobald wir mehr wissen, werden wir dich darüber informieren.",2.602848199,"As soon as we know more, we will let you know."
2797,de,weight,noun,w_____,Gewicht,Obst wird meistens nach Gewicht verkauft.,2.167990685,Fruit is mostly sold by weight.
2798,de,shallow,adjective,s______,flach,"Bitte bleib beim flachen Ende des Pools, weil du noch nicht so gut schwimmen kannst.",-1.246081087,Please stay at the shallow end of the pool because you can't swim very well yet.
2799,de,instrumental,adjective,i___________,maßgeblich,"Ihre Expertise war maßgeblich, um das Projekt zum Abschluss zu bringen.",-5.246828745,Their expertise was instrumental in bringing the project to completion.
2800,de,indoor,adjective,i_____,Hallen-,Lass uns in ein Hallenbad schwimmen gehen.,-0.234193197,Let's go swimming in an indoor pool.
2801,de,childbirth,noun,c_________,Entbindung,Eine Entbindung kann zahlreiche Stunden dauern. ,-2.345581647,A delivery can last numerous hours.
2802,de,ultimate,adjective,u_______,endgültig,Die endgültige Entscheidung bleibt den Eltern vorbehalten.,-0.962808519,The final decision remains with the parents.
2803,de,cemetery,noun,c_______,Friedhof,Auf einem Friedhof sind Menschen begraben. ,-1.841193782,People are buried in a cemetery.
2804,de,doorway,noun,d______,"Türeingang, Eingangsbereich","Als ich nach Hause kam, empfing mich mein Mann im Türeingang.",-1.05002502,"When I got home, my husband met me in the doorway."
2805,de,rural,adjective,r____,ländlich,Gerade in ländlichen Regionen muss man auch für ein abwechslungsreiches kulturelles Angebot sorgen.,-0.414645851,"Particularly in rural regions, you also have to ensure a varied cultural offering."
2806,de,important,adjective,i________,wichtig,"Es ist wichtig, dass du pünktlich zum Unterricht erscheinst.",1.683902972,It is important that you arrive to class on time.
2807,de,attached,adjective,a_______,"angehängt, an etw hängen",Bitte füllen Sie die angehängten Formulare aus.,-0.534408927,Please fill out the attached forms.
2808,de,mention,noun,m______,erwähnt werden,Der Autor wurde während der ganzen Konferenz nicht erwähnt.,0.84436672,The author was not mentioned during the entire conference.
2809,de,unspoken,adjective,u_______,unausgesprochen,Ein unausgesprochener Verdacht gegen ihn hing in der Luft.,-0.839067283,An unspoken suspicion about him hung in the air.
2810,de,lie,noun,l__,Lüge,Er verbreitet nur Lügen.,1.6886367,He just spreads lies.
2811,de,liberal,adjective,l______,"tolerant, aufgeschlossen (nicht: tolerant)",Wir möchten unser Kind tolerant erziehen.,-2.196741676,We want to raise our child to be tolerant.
2812,de,protection,noun,p_________,Schutz,Eine Hütte bietet Schutz vor Unwetter und Regen.,0.145054979,A hut offers protection from storms and rain.
2813,de,widely,adverb,w_____,weithin,Diese Produkte sind heutzutage weithin erhältlich.,-1.826960782,These products are widely available today.
2814,de,law,noun,l__,Gesetz,Das neue Gesetz wird bald in Kraft treten.,3.612345928,The new law will come into force soon.
2815,de,limited,adjective,l______,begrenzt,Wir bieten eine begrenzte Anzahl von Studienplätzen an.,0.758409492,We offer a limited number of study places.
2816,de,fraction,noun,f_______,Bruchteil,Sein Vermögen wird nur noch auf einen Bruchteil seines ursprünglichen Werts geschätzt.,-1.936583121,His assets are estimated to be only a fraction of their original value.
2817,de,actually,adverb,a_______,eigentlich,Was ist denn eigentlich passiert?,0.065920228,What actually happened?
2818,de,cheer,verb,c____,vor Freude jubeln,Sie jubeln vor Freude.,-0.630771066,They cheer for joy.
2819,de,smartphone,noun,s_________,Smartphone,Du solltest dein Geld wirklich nicht schon wieder für ein Smartphone ausgeben.,2.292360019,You really shouldn't spend your money on a smartphone again.
2820,de,pm,adverb,p_,"Abkürzung für nachmittags, abends",Wir treffen uns dann später um 5 Uhr nachmittags im Pub.,1.352295328,We'll meet later at the pub at 5 o'clock in the afternoon.
2821,de,branch,noun,b_____,"Ast, Zweig (nicht: twig)",Ein Ast des Baumes ist während des Sturmes abgebrochen.,-0.284779463,A branch of the tree broke off during the storm.
2822,de,atmosphere,noun,a_________,Atmosphäre,Die Astmosphäre der Erde ist stark verschmutzt.,0.08501903,The earth's atmosphere is heavily polluted.
2823,de,turn,noun,t___,Drehung,Mit einer einzelnen Drehung ließ sich die Schraube lösen.,0.750015311,The screw could be loosened with a single turn.
2824,de,dolphin,noun,d______,Delfin,Wir haben wilde Flussdelfine gefüttert.,0.196130696,We fed wild river dolphins.
2825,de,pressure,noun,p_______,Druck,Die Bevölkerung übte immer größeren Druck gegen die Regierung aus.,0.845255757,The population exerted increasing pressure against the government.
2826,de,therefore,adverb,t________,deshalb,Sie ist erst 15 und darf deshalb noch nicht selbst fahren.,0.033861161,She is only 15 and is therefore not allowed to drive herself yet.
2827,de,thigh,noun,t____,Oberschenkel,Mein linker Oberschenkel schmerzt.,-1.514236665,My left thigh hurts.
2828,de,brownie,noun,b______,Brownie,Ich mag Brownies lieber als Muffins.,1.258459652,I like brownies better than muffins.
2829,de,pictured,adjective,p_______,abgebildet,Die abgebildete Figur sitzt auf einem großen Felsbrocken.,-0.829526571,The figure shown is sitting on a large boulder.
2830,de,paste,verb,p____,etw kleben,Sie klebt die Kopie in ihr Heft.,-1.944721244,She sticks the copy in her notebook.
2831,de,washroom,noun,w_______,Toilette,"Wo ist hier die Toilette, bitte?",-0.942801593,"Where is the toilet here, please?"
2832,de,divine,adjective,d_____,"göttlich, heilig",Der Kuchen schmeckt göttlich!,-1.617863882,The cake tastes divine!
2833,de,decide,verb,d_____,sich entscheiden,"Ich kann mich nicht entscheiden, welches Kleid ich anziehen soll. ",0.966328246,I can't decide which dress to wear.
2834,de,indeed,adverb,i_____,in der Tat,Das sind in der Tat schlechte Nachrichten!,0.752231322,This is bad news indeed!
2835,de,weird,adjective,w____,seltsam,Vorgestern hatte ich einen seltsamen Traum.,-0.033164782,The day before yesterday I had a strange dream.
2836,de,guide,verb,g____,jdn führen,Der Mann führte sie durch das dunkle Dorf.,0.757695556,The man led them through the dark village.
2837,de,determined,adjective,d_________,entschlossen,Er ist ein starker und entschlossener junger Mann.,-1.685481875,He is a strong and determined young man.
2838,de,congressional,adjective,c____________,"Kongress-,",Die Kongressabgeordneten treffen sich heute zu einer Versammlung.,-3.643662564,Members of Congress are meeting today for a meeting.
2839,de,delighted,adjective,d________,"hocherfreut, vergnügt",Ich bin hocherfreut über deinen Besuch.,-0.281164429,I am delighted about your visit.
2840,de,responsible,adjective,r__________,verantwortlich,Eltern sind für die Sicherheit ihrer Kinder verantwortlich.,-0.106456347,Parents are responsible for the safety of their children.
2841,de,rare,adjective,r___,selten,Es handelt sich um eine besonders seltene Pflanzenart.,2.103000543,It is a particularly rare plant species.
2842,de,gymnastics,noun,g_________,Turnen,Das Turnen macht den Kinder Spaß.,0.420302315,Gymnastics is fun for the children.
2843,de,still,adverb,s____,immer noch,Er ist immer noch einer der beliebtesten Entertainer im deutschen Fernsehen.,1.545453512,He is still one of the most popular entertainers on German television.
2844,de,formulate,verb,f________,"etw ausarbeiten, formulieren",Das Team arbeitet einen Plan aus.,-0.956776946,The team comes up with a plan.
2845,de,vow,verb,v__,geloben,Die beiden wollen sich gegenseitig ewige Freundschaft geloben.,-0.87914698,The two want to vow eternal friendship to each other.
2846,de,downtown,adjective,d_______,"Innenstadt, Stadtmitte","Sie wohnen in einer Wohnung, die sich in der Innenstadt befindet.",-0.326746359,You live in an apartment that is located in the city center.
2847,de,illuminating,adjective,i___________,"aufschlussreich, erhellend",Die Diskussion war sehr aufschlussreich.,-2.926543059,The discussion was very insightful.
